CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2024-09-06 13:17:53.4929820,E:\Windows\System32\wbem\Repository\MAPPING3.MAP,D:\challengeeeeee\E\Windows\System32\wbem\Repository\MAPPING3.MAP,52520,569B793C9C37C7BB269542A60F3191C2B700F4F5,False,2009-07-14 02:34:08.8059508,2024-09-06 12:57:34.0219075,2009-07-14 02:34:08.8059508,00:00:00.0087732
2024-09-06 13:17:53.7754163,E:\Windows\System32\wbem\Repository\OBJECTS.DATA,D:\challengeeeeee\E\Windows\System32\wbem\Repository\OBJECTS.DATA,15687680,E50095F6B025091522CFEBF753B967164EF9EC9A,False,2009-07-14 02:34:08.8059508,2024-09-06 12:58:34.0196129,2009-07-14 02:34:08.8059508,00:00:00.1397195
2024-09-06 13:17:53.8048988,E:\Users\Administrator\AppData\Local\Microsoft\Internet Explorer\brndlog.bak,D:\challengeeeeee\E\Users\Administrator\AppData\Local\Microsoft\Internet Explorer\brndlog.bak,12201,B13C207AF41A37A17D05CA7A922C2FA707996800,False,2024-09-06 11:56:24.2827147,2024-09-06 11:56:23.7367138,2024-09-06 11:56:24.2827147,00:00:00.0125308
2024-09-06 13:17:53.8308302,E:\Users\Administrator\AppData\Local\Microsoft\Internet Explorer\brndlog.txt,D:\challengeeeeee\E\Users\Administrator\AppData\Local\Microsoft\Internet Explorer\brndlog.txt,12201,747F51CF2F0540A76540C37CF59C17B33D1C2954,False,2024-09-06 11:56:23.6431136,2024-09-06 11:56:24.3139148,2024-09-06 11:56:23.6431136,00:00:00.0178649
2024-09-06 13:17:53.8458254,E:\Users\Administrator\AppData\Local\Microsoft\Internet Explorer\frameiconcache.dat,D:\challengeeeeee\E\Users\Administrator\AppData\Local\Microsoft\Internet Explorer\frameiconcache.dat,9454,B49B4B92D3DDA5A2D7629748D04137A8DE6E306E,False,2024-09-06 12:13:56.5604766,2024-09-06 12:13:56.5604766,2024-09-06 12:13:56.5604766,00:00:00.0070180
2024-09-06 13:17:53.8676996,E:\Users\Administrator\AppData\Local\Microsoft\Internet Explorer\MSIMGSIZ.DAT,D:\challengeeeeee\E\Users\Administrator\AppData\Local\Microsoft\Internet Explorer\MSIMGSIZ.DAT,16384,80590FB457D2C31D554A2D7D824C50E3DB5EB989,False,2024-09-06 12:07:52.6430374,2024-09-06 12:07:52.6430374,2024-09-06 12:07:52.6430374,00:00:00.0089751
2024-09-06 13:17:53.8836578,E:\Users\Administrator\AppData\Local\Microsoft\Internet Explorer\Recovery\High\Last Active\RecoveryStore.{78A815AF-6C49-11EF-BC6C-000C2904E63D}.dat,D:\challengeeeeee\E\Users\Administrator\AppData\Local\Microsoft\Internet Explorer\Recovery\High\Last Active\RecoveryStore.{78A815AF-6C49-11EF-BC6C-000C2904E63D}.dat,3584,2FDF8EA37B2342DC9EBB02B7079C90E600697012,False,2024-09-06 12:13:56.5448766,2024-09-06 12:13:56.5448766,2024-09-06 12:13:56.5448766,00:00:00.0030029
2024-09-06 13:17:53.9007808,E:\Users\Administrator\AppData\Local\Microsoft\Internet Explorer\Recovery\High\Last Active\{78A815B0-6C49-11EF-BC6C-000C2904E63D}.dat,D:\challengeeeeee\E\Users\Administrator\AppData\Local\Microsoft\Internet Explorer\Recovery\High\Last Active\{78A815B0-6C49-11EF-BC6C-000C2904E63D}.dat,5120,744C467AB3A1C8D2B5E060C8B7D13F9E475A075C,False,2024-09-06 12:13:56.5448766,2024-09-06 12:13:56.5448766,2024-09-06 12:13:56.5448766,00:00:00.0030407
2024-09-06 13:17:53.9307877,E:\Users\HP\AppData\Local\Microsoft\Internet Explorer\brndlog.bak,D:\challengeeeeee\E\Users\HP\AppData\Local\Microsoft\Internet Explorer\brndlog.bak,12190,3DC4BF128A062BEC6A1F202C85FB012845628153,False,2024-09-06 11:49:50.3040227,2024-09-06 11:49:49.6644216,2024-09-06 11:49:50.3040227,00:00:00.0168211
2024-09-06 13:17:53.9498798,E:\Users\HP\AppData\Local\Microsoft\Internet Explorer\brndlog.txt,D:\challengeeeeee\E\Users\HP\AppData\Local\Microsoft\Internet Explorer\brndlog.txt,12190,5E6A9F8D73D01156E157A1F5703311240078FB25,False,2024-09-06 11:49:49.4928213,2024-09-06 11:49:50.3976229,2024-09-06 11:49:49.4928213,00:00:00.0100107
2024-09-06 13:17:53.9747798,E:\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\desktop.ini,D:\challengeeeeee\E\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\desktop.ini,282,1527FB4FDEF0204649E58B29F9B571C9283756AF,False,2024-09-06 11:56:20.7259085,2024-09-06 12:13:39.2912463,2024-09-06 11:56:20.7259085,00:00:00.0019964
2024-09-06 13:17:53.9979167,E:\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Launch Internet Explorer Browser.lnk,D:\challengeeeeee\E\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Launch Internet Explorer Browser.lnk,1437,903FE41F0E685E26BE402D8CFF78AFBA5EE30262,False,2024-09-06 12:13:39.2912463,2024-09-06 12:13:39.2912463,2024-09-06 12:13:39.2912463,00:00:00.0029837
2024-09-06 13:17:54.0219336,E:\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Server Manager.lnk,D:\challengeeeeee\E\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Server Manager.lnk,1304,6980810DC2668FFF66921C50976430D93666AD70,False,2024-09-06 11:56:20.7259085,2009-07-14 04:58:28.2530367,2024-09-06 11:56:20.7259085,00:00:00.0040061
2024-09-06 13:17:54.0367539,E:\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Shows Desktop.lnk,D:\challengeeeeee\E\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Shows Desktop.lnk,290,DB556BC8DC2E60D0A5AEF1BFBA930A6FDCEB7CCA,False,2024-09-06 11:56:20.7259085,2009-07-14 04:53:47.1317070,2024-09-06 11:56:20.7259085,00:00:00.0029554
2024-09-06 13:17:54.0487214,E:\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Window Switcher.lnk,D:\challengeeeeee\E\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Window Switcher.lnk,272,F29803C16D3E11A196D62026279B72854C4D751F,False,2024-09-06 11:56:20.7259085,2009-07-14 04:53:47.1629070,2024-09-06 11:56:20.7259085,00:00:00.0029901
2024-09-06 13:17:54.0659140,E:\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\desktop.ini,D:\challengeeeeee\E\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\desktop.ini,147,8F579E29D478DE0D75C1B4887B3E88985FDDA579,False,2024-09-06 11:56:24.3763149,2024-09-06 11:56:24.4075149,2024-09-06 11:56:24.3763149,00:00:00.0039746
2024-09-06 13:17:54.0838946,E:\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Server Manager.lnk,D:\challengeeeeee\E\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Server Manager.lnk,1298,8E412ECA9738793C613D96FD83C022A5DD7F8EEB,False,2024-09-06 11:56:24.3763149,2009-07-14 04:58:28.2374367,2024-09-06 11:56:24.3763149,00:00:00.0028180
2024-09-06 13:17:54.1077988,E:\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Windows Explorer.lnk,D:\challengeeeeee\E\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Windows Explorer.lnk,1228,F8F956E8512CFCBFFE9A31B90288DB2285685119,False,2024-09-06 11:56:24.3919149,2009-07-14 04:53:46.9913067,2024-09-06 11:56:24.3919149,00:00:00.0030229
2024-09-06 13:17:54.1287437,E:\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Windows PowerShell.lnk,D:\challengeeeeee\E\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Windows PowerShell.lnk,1899,17BE9AACC98403E48BB26936E3D0B22DE4756C72,False,2024-09-06 11:56:24.3919149,2009-07-14 05:37:06.5449450,2024-09-06 11:56:24.3919149,00:00:00.0057090
2024-09-06 13:17:54.1427843,E:\Users\Default\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\desktop.ini,D:\challengeeeeee\E\Users\Default\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\desktop.ini,207,ABADD9DBCFE71B5DE58ED9FCC19D20249E1A8335,False,2009-07-14 04:53:46.8509065,2009-07-14 04:58:28.2530367,2009-07-14 04:53:46.8509065,00:00:00.0019783
2024-09-06 13:17:54.1746630,E:\Users\Administrator\AppData\Local\Microsoft\Windows\History\desktop.ini,D:\challengeeeeee\E\Users\Administrator\AppData\Local\Microsoft\Windows\History\desktop.ini,145,E10E8BEBBD0573E3A1494EA3F21682F7490C427B,False,2024-09-06 11:56:23.5339134,2024-09-06 11:56:23.5339134,2024-09-06 11:56:23.5339134,00:00:00.0019941
2024-09-06 13:17:54.1807501,E:\Users\Administrator\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat,D:\challengeeeeee\E\Users\Administrator\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat,32768,EF19A2EAD595C3BEE3F1200F309B4679E4B0B129,False,2024-09-06 11:56:23.5651135,2024-09-06 12:53:23.6720000,2024-09-06 11:56:23.5651135,00:00:00.0020978
2024-09-06 13:17:54.1867992,E:\Users\Administrator\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012024090620240907\index.dat,D:\challengeeeeee\E\Users\Administrator\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012024090620240907\index.dat,32768,9CAB14B97D56E030D05B36ABA04144037A11A7C3,False,2024-09-06 12:13:31.2572321,2024-09-06 12:48:45.0870000,2024-09-06 12:13:31.2572321,00:00:00.0030566
2024-09-06 13:17:54.2008766,E:\Users\HP\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat,D:\challengeeeeee\E\Users\HP\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat,32768,F1AD177D39636C8FEF73EA236209DAF7EEE76847,False,2024-09-06 11:49:49.3680211,2024-09-06 11:53:29.3280000,2024-09-06 11:49:49.3680211,00:00:00.0030058
2024-09-06 13:17:54.2128099,E:\System Volume Information\Syscache.hve,D:\challengeeeeee\E\System Volume Information\Syscache.hve,262144,B3AC11934B3D01566D4860D8AFEEFDDE1020A9E0,True,2024-09-06 21:47:06.6284476,2024-09-06 12:31:39.0095153,2024-09-06 12:31:39.0095153,00:00:00.0019962
2024-09-06 13:17:54.2211713,E:\System Volume Information\Syscache.hve.LOG1,D:\challengeeeeee\E\System Volume Information\Syscache.hve.LOG1,74752,9C389BDCCB3FB895CB13E062379EACF93B9D7592,True,2024-09-06 21:47:06.6284476,2024-09-06 12:31:38.9783153,2024-09-06 21:47:06.6284476,00:00:00
2024-09-06 13:17:55.5809919,E:\$MFT,D:\challengeeeeee\E\$MFT,60030976,EB8AC4FAB7861362A717C9B792A93559690C8E64,True,2024-09-06 22:44:22.1876855,2024-09-06 22:44:22.1876855,2024-09-06 22:44:22.1876855,00:00:00.4969562
2024-09-06 13:17:57.1518050,E:\$LogFile,D:\challengeeeeee\E\$LogFile,67108864,728C0B47D8BFB499ACE5C2F2ECC8FDAD19629C18,True,1601-01-01 00:00:00.0000000,1601-01-01 00:00:00.0000000,1601-01-01 00:00:00.0000000,00:00:00.5522555
2024-09-06 13:17:57.2282867,E:\$Extend\$UsnJrnl:$J,D:\challengeeeeee\E\$Extend\$J,21283312,24827AD0E4751D2E9BF506957827FF402278CC06,True,2024-09-06 21:47:05.5676457,2024-09-06 21:47:05.5676457,2024-09-06 21:47:05.5676457,00:00:00.0111651
2024-09-06 13:17:57.2312625,E:\$Extend\$UsnJrnl:$Max,D:\challengeeeeee\E\$Extend\$Max,32,1F0A954A5C6FE8F9741D58A42FEE0BCA9C9563C8,True,2024-09-06 21:47:05.5676457,2024-09-06 21:47:05.5676457,2024-09-06 21:47:05.5676457,00:00:00.0009975
2024-09-06 13:17:57.2472206,E:\$Secure:$SDS,D:\challengeeeeee\E\$Secure_$SDS,380224,2A079D51C02B1178DAFDFE17A6E46C042E605B39,True,2024-09-06 22:44:22.1876855,2024-09-06 22:44:22.1876855,2024-09-06 22:44:22.1876855,00:00:00.0039936
2024-09-06 13:17:57.2502131,E:\$Boot,D:\challengeeeeee\E\$Boot,8192,5E0D8D2DEFDD13B12F98C3A23F88C45F5DB7A113,True,1601-01-01 00:00:00.0000000,1601-01-01 00:00:00.0000000,1601-01-01 00:00:00.0000000,00:00:00
2024-09-06 13:17:57.2799083,E:\$Extend\$RmMetadata\$TxfLog\$Tops:$T,D:\challengeeeeee\E\$Extend\$RmMetadata\$TxfLog\$T,1048576,3B71F43FF30F4B15B5CD85DD9E95EBC7E84EB5A3,True,2024-09-06 22:44:23.5448879,2024-09-06 22:44:23.5448879,2024-09-06 22:44:23.5448879,00:00:00.0059830
